,address,confidence,hid,lat,lng,status
0,臺南市新營區興安里新進路３２３號１樓,9,3705010058,23.300912,120.314683,OK
1,臺南市佳里區忠仁里中山路１８４號１樓,9,3705050016,23.1588932,120.1772138,OK
2,臺南市善化區大成路３０６號１樓,9,3705070018,23.129764,120.2979535,OK
3,臺南市善化區坐駕里建國路１１５號１、２樓,9,3705070027,23.1301812,120.2968145,OK
4,臺南市新市區大順三路１２５號１樓,7,3705200016,23.0966805,120.2882202,OK
5,臺南市新市區新和里中正路２３４號１、２樓,9,3705200025,23.0758098,120.2916422,OK
6,臺南市玉井區民族路２０號１樓,9,3705230014,23.123912,120.4632046,OK
7,臺南市仁德區中清路４５號１、２樓,9,3705270018,22.9697353,120.2558785,OK
8,臺南市仁德區仁義一街９９號１、２樓,9,3705270027,22.9703248,120.2541291,OK
9,臺南市仁德區仁德里中正路３段１號３、４樓,9,3705270036,22.9725348,120.2520353,OK
10,臺南市歸仁區民權南路１２２號１樓,9,3705280014,22.9645393,120.2877674,OK
11,臺南市歸仁區辜厝里中山路一段５９７號１樓,9,3705280023,22.9665145,120.2956327,OK
12,臺南市歸仁區許厝里中山路１段５１７號１樓,9,3705280032,22.9662198,120.298412,OK
13,臺南市關廟區中正路９２６號１樓,9,3705290010,22.9625274,120.3284316,OK
14,臺南市永康區中華一路１０６號１樓,9,3705310017,23.0043616,120.2367498,OK
15,臺南市永康區鹽行里中正路９７２號１樓,9,3705310026,23.040421,120.2383078,OK
16,臺南市永康區中華里中華路２６號１、２樓,9,3705310035,23.0004353,120.2352672,OK
17,臺南市永康區中山路１９號１樓,9,3705310044,23.0269451,120.256789,OK
18,臺南市永康區網寮里文化路２７０號１樓,9,3705310053,23.0149551,120.253541,OK
19,臺南市永康區東橋里東橋十街７號１、２樓,8,3705310062,23.0225916,120.2333659,OK
20,臺南市永康區東橋里東橋十街１１８號２樓,9,3705310071,23.0219013,120.2322082,OK
21,臺南市永康區東灣里大灣路３９０號１樓,9,3705310080,23.0052659,120.2664731,OK
22,臺南市東區中華東路三段８８號１-２樓,9,3705320013,22.9794083,120.2275778,OK
23,臺南市東區崇善路４０２─１號１樓,6,3705320022,22.98133,120.2224227,OK
24,臺南市東區勝利路４５─１號１樓,6,3705320031,22.98133,120.2224227,OK
25,臺南市東區和平里文化路６５號１樓,9,3705320040,22.9770438,120.2317589,OK
26,臺南市東區崇善里崇善路５２９號１─２樓,7,3705320059,22.9736282,120.2303571,OK
27,臺南市東區裕文路１００號１樓,9,3705320068,22.9825232,120.2423854,OK
28,臺南市東區中華東路二段３０３號１樓,9,3705320077,22.98236,120.230935,OK
29,臺南市東區東門路二段２８６號２樓,9,3705320086,22.9822564,120.2279231,OK
30,臺南市東區泉南里長榮路一段８５號２樓,9,3705320095,22.9828388,120.2165192,OK
31,臺南市東區崇明里崇明路４８０號１樓,9,3705320102,22.9739563,120.2233535,OK
32,臺南市東區和平里仁和路４９－２號１、２樓,9,3705320111,22.9763944,120.2305682,OK
33,臺南市東區東明里怡東路４４號１樓,9,3705320120,22.9915709,120.2278258,OK
34,臺南市東區東明里東安路９２巷１號１樓及夾層,9,3705320139,22.9928906,120.2274137,OK
35,臺南市東區東明里東寧路２０１巷５７、５９號１樓,9,3705320148,22.9923111,120.2256422,OK
36,臺南市東區崇善里崇善路５５３號１樓,9,3705320157,22.9734001,120.229969,OK
37,臺南市東區後甲里中華東路一段２０３號１樓,9,3705320166,22.9902411,120.2340108,OK
38,臺南市南區建南路１６９號,9,3705330019,22.9849001,120.1893191,OK
39,臺南市南區西門路１段５１１號１、２樓,9,3705330028,22.9828844,120.1974763,OK
40,臺南市南區明亮里金華路一段４７６號１、２樓,9,3705330037,22.9725824,120.1906836,OK
41,臺南市南區再興里健康路二段１５１號１樓,9,3705330046,22.9813573,120.1934434,OK
42,臺南市中西區府前路一段１６５號１樓,9,3705340015,22.9890049,120.2055681,OK
43,臺南市中西區府前路二段２９２號１樓,9,3705340024,22.9924011,120.189607,OK
44,臺南市中西區永福路二段８３號６樓,9,3705340042,22.992991,120.2009072,OK
45,臺南市北區三德里忠義路三段１１１號１樓,9,3705350020,23.0013877,120.2058786,OK
46,臺南市安南區同安路１４９號１-２樓,9,3705370013,23.04113,120.1906979,OK
47,臺南市安南區安中路一段９５６號１樓,9,3705370022,23.044972,120.192412,OK
48,臺南市安南區安和路三段１０７號１樓,9,3705370031,23.0461759,120.2176098,OK
49,臺南市安南區州北里安和路五段２８９號１樓,9,3705370040,23.0683684,120.2163661,OK
50,臺南市安平區華平路４０８號１樓,9,3705380019,22.9911068,120.1750379,OK
51,臺南市安平區文平路４１８號１─２樓,6,3705380028,22.9934043,120.1647036,OK
52,臺南市安平區永華路二段７９１號１樓,9,3705380037,22.9910043,120.1695342,OK
53,臺南市安平區建平七街１９１號１樓,9,3705380046,22.9885887,120.1812882,OK
54,台南市東區東明里怡東路８０號,9,3721010012,22.9926045,120.2280943,OK
55,台南市東區崇學里崇明路２５５號,9,3721010021,22.9767828,120.2209285,OK
56,台南市東區大福里大同路二段２３５號,9,3721010030,22.9755386,120.2144902,OK
57,台南市東區忠孝里崇明路３４６號,9,3721010049,22.9768377,120.2205569,OK
58,台南市東區前峰里育樂街１４７號,6,3721010058,22.98133,120.2224227,OK
59,台南市東區新東里東門路二段１７１號,9,3721010067,22.9853291,120.223699,OK
60,台南市東區東門路三段５５號,9,3721010076,22.980079,120.231296,OK
61,台南市東區莊敬里東平路１２巷５號,9,3721010094,22.9951355,120.2334982,OK
62,台南市東區大同路二段１５７號,9,3721010101,22.9771303,120.2139019,OK
63,台南市東區龍山里東門路二段８８號,9,3721010110,22.9861573,120.2198825,OK
64,台南市東區府宅里府連路１４６號,9,3721010129,22.984719,120.2166165,OK
65,台南市東區衛國里林森路二段１３８號,9,3721010138,22.9883731,120.223759,OK
66,台南市東區東興路１３１、１３３號,9,3721010156,22.9927727,120.2290572,OK
67,台南市東區中華東路二段１８５巷３７號,9,3721010218,22.9850061,120.233459,OK
68,台南市東區泉北里東門路一段２１３號,6,3721010227,22.98133,120.2224227,OK
69,台南市東區崇誨里林森路二段１９２巷３９號,9,3721010254,22.989748,120.225404,OK
70,台南市東區東光里東安路１８２號,9,3721010263,22.9951623,120.2271005,OK
71,台南市東區川東里大同路一段８１號,6,3721010272,22.98133,120.2224227,OK
72,台南市東區德光里崇學路１５９號一樓二樓,9,3721010325,22.9799627,120.2231372,OK
73,台南市東區裕農路８５號,9,3721010334,22.9861144,120.2271278,OK
74,台南市東區立德二路３號,9,3721010343,22.9750405,120.2146738,OK
75,台南市東區龍山里崇學路２４３號,9,3721010352,22.9815053,120.2244381,OK
76,台南市東區崇學里東門路二段４５４號,9,3721010361,22.9814198,120.2286803,OK
77,台南市東區長榮路３段６４號２樓,9,3721010370,22.9936832,120.2218173,OK
78,台南市東區中西里長榮路二段３９號二樓,9,3721010423,22.9897178,120.2199226,OK
79,台南市東區長榮路二段１６９號,9,3721010432,22.991813,120.2213288,OK
80,台南市東區中西里長榮路二段１６０號,9,3721010469,22.9895449,120.2202171,OK
81,台南市東區泉北里慶東街１１８號,6,3721010478,22.98133,120.2224227,OK
82,台南市東區光明街１４７之２１號,9,3721010503,22.9970711,120.22869,OK
83,台南市東區崇學里崇善路１９４號,9,3721010549,22.978741,120.2254896,OK
84,台南市東區富裕里東門路２段２１７號,9,3721010558,22.9846519,120.224928,OK
85,台南市東區崇明路６２０號,9,3721010576,22.972227,120.225222,OK
86,台南市東區莊敬里東平路１２巷２１號,9,3721010594,22.9961521,120.233639,OK
87,台南市東區崇文里崇德路１８街３５號,9,3721010601,22.968823,120.228297,OK
88,台南市東區中華東路二段３５１號,9,3721010610,22.981271,120.229886,OK
89,台南市東區崇學路２７３號,9,3721010638,22.9828428,120.2257147,OK
90,台南市東區裕農路３４７號,9,3721010647,22.987254,120.22954,OK
91,台南市東區東平路５８號１樓,9,3721010674,22.9950293,120.2322784,OK
92,台南市東區裕農路７０號,9,3721010692,22.9853854,120.2259203,OK
93,台南市東區富農街一段９２號,9,3721010709,22.97983,120.2345641,OK
94,台南市東區圍下里東榮街５９之１號,9,3721010727,22.9894193,120.2153146,OK
95,台南市東區東寧路４５８號,9,3721010736,22.9893796,120.229381,OK
96,台南市東區崇德路４１９號,9,3721010745,22.9756541,120.225551,OK
97,台南市東區崇明里崇明路５１８號,9,3721010754,22.9733867,120.2239795,OK
98,台南市東區東平路５２號,9,3721010763,22.994969,120.2326911,OK
99,台南市東區東安路１５２號,9,3721010781,22.9944526,120.2269523,OK
100,台南市東區後甲里裕農路６１９之１號,9,3721010790,22.9886851,120.235426,OK
101,台南市東區崇成里崇道路１０２號,9,3721010807,22.9719596,120.2285287,OK
102,台南市東區富裕里裕農路６４號,9,3721010825,22.9853572,120.2258499,OK
103,台南市東區崇善路４１８號,9,3721010834,22.973651,120.229221,OK
104,台南市東區北門路一段１０２號,9,3721010852,22.9918494,120.2117923,OK
105,台南市東區怡東路４４號,9,3721010861,22.9915709,120.2278258,OK
106,台南市東區仁和路１２５之５號,9,3721010889,22.9700281,120.23427,OK
107,台南市東區崇文里生產路３５７號,9,3721010898,22.966176,120.23131,OK
108,台南市東區勝利路４９之１號,9,3721010905,22.990052,120.217434,OK
109,台南市東區崇德里崇德路５８６號,9,3721011920,22.971524,120.227325,OK
110,台南市東區崇德里崇德路４２９號１樓,9,3721011975,22.975495,120.225772,OK
111,台南市東區東寧路３５號,9,3721011984,22.9922028,120.2209484,OK
112,台南市東區仁和路９３之６號,9,3721011993,22.972522,120.232546,OK
113,台南市東區自強里富農街一段２８４號,9,3721012007,22.9843866,120.2354634,OK
114,台南市東區崇明路１９９號,9,3721012016,22.978378,120.219854,OK
115,台南市東區崇德里崇道路１０３號,9,3721012025,22.9722051,120.2283074,OK
116,台南市東區崇學里崇明路３６１號,9,3721012034,22.975515,120.222438,OK
117,台南市東區長榮路三段２０號,9,3721012043,22.9926529,120.2217721,OK
118,台南市東區崇文里崇德路７５５號２樓,9,3721012052,22.9674003,120.2277581,OK
119,台南市東區東門路二段３６８號,9,3721012061,22.9824672,120.2272299,OK
120,台南市東區府連東路４５號１樓,9,3721012070,22.9842268,120.2179993,OK
121,台南市東區崇學路１１１號,9,3721012089,22.9788931,120.222057,OK
122,台南市東區府連路１６８號,9,3721012098,22.9848333,120.211895,OK
123,台南市東區裕農路５９８號,9,3721012114,22.9884132,120.2350679,OK
124,台南市東區中西里長榮路二段３１４、３１６號１樓,9,3721012141,22.9916361,120.2216253,OK
125,台南市東區裕文路３３號,9,3721012150,22.98312,120.23808,OK
126,台南市東區東光路１段１２２號１樓,9,3721012169,22.9945607,120.2313049,OK
127,台南市東區崇德里崇善路２８４號１、２樓,9,3721012178,22.9768147,120.2279573,OK
128,台南市東區崇學路２７１－７號１－２樓,9,3721012187,22.9825952,120.2255471,OK
129,台南市東區裕農路８１５號,9,3721012196,22.9890914,120.2393731,OK
130,臺南市東區虎尾里東門路３段２９７號１樓及夾層,9,3721012203,22.976031,120.237829,OK
131,台南市東區府連東路６７號１樓,9,3721012221,22.9840992,120.218896,OK
132,台南市東區崇德路６７２號,9,3721012230,22.9676954,120.2274251,OK
133,台南市東區中華東路３段３８０巷５８號１－２樓,9,3721012258,22.974913,120.219839,OK
134,台南市東區龍山里長榮路１段１８０號１－２樓,9,3721012267,22.9844998,120.2181907,OK
135,台南市東區崇善里崇善路６９１號１樓,9,3721012276,22.9698911,120.231019,OK
136,台南市東區凱旋路３７號１樓,9,3721012285,22.992876,120.230361,OK
137,台南市東區東平路６５號１樓,9,3721012294,22.9948663,120.2319352,OK
138,臺南市東區東門路二段２９２號１樓,9,3721012301,22.9838098,120.2252712,OK
139,臺南市東區崇善路１８號１樓,9,3721012310,22.9817003,120.2214123,OK
140,臺南市東區東門路２段５５號１－２樓,9,3721012329,22.9862129,120.2205538,OK
141,台南市南區日新里鹽埕路２０７號,9,3721020027,22.969657,120.1892961,OK
142,台南市南區大林里大同路二段４７４號,9,3721020036,22.973113,120.214345,OK
