,address,confidence,hid,lat,lng,status
0,彰化縣北斗鎮居仁里斗苑路１段１５號,9,3537041234,23.8724011,120.5280677,OK
1,彰化縣北斗鎮七星里斗苑路１段３５號,9,3537041243,23.8723443,120.5275662,OK
2,彰化縣北斗鎮新政里中華路２４５號,9,3537041252,23.872873,120.522561,OK
3,彰化縣北斗鎮西安里中山路一段３３３號,9,3537041270,23.8724851,120.515845,OK
4,彰化縣北斗鎮新政里中正路１４０號１、２樓,9,3537041289,23.873531,120.522157,OK
5,彰化縣北斗鎮中山路二段38、38之1號；38之2、38之3號2、3樓,9,3537041305,23.8740353,120.5180805,OK
6,彰化縣北斗鎮中華路２４５號,9,3537041323,23.872873,120.522561,OK
7,彰化縣北斗鎮居仁里中華路１０３號,9,3537041332,23.8730867,120.5255086,OK
8,彰化縣北斗鎮新政里中正路１５３號,9,3537041350,23.8739224,120.5218822,OK
9,彰化縣北斗鎮新政里中華路２２６號,9,3537041369,23.873369,120.52297,OK
10,彰化縣北斗鎮西安里中山路１段３３３號,9,3537041387,23.8724851,120.515845,OK
11,彰化縣員林市中山里三民街７２號,9,3537050037,23.958359,120.571092,OK
12,彰化縣員林市民生里中正路２９０號,9,3537050055,23.9552079,120.574135,OK
13,彰化縣員林鎮光明里中正路４２５號,9,3537050073,23.957798,120.572429,OK
14,彰化縣員林市中山里中山路一段８２０號,9,3537050126,23.9585869,120.571084,OK
15,彰化縣員林市仁美里中正路６６４號,9,3537050153,23.963057,120.571478,OK
16,彰化縣員林市黎明里中正路１６５號,9,3537050171,23.9529761,120.5751627,OK
17,彰化縣員林市中山里中山路一段８３８號,9,3537050199,23.9590699,120.571053,OK
18,彰化縣員林市中正里三民街４０－３號,9,3537050260,23.9590359,120.576046,OK
19,彰化縣員林市惠來里南昌路５９號,9,3537050322,23.9543109,120.571852,OK
20,彰化縣員林市中山里中山路一段７７４號,9,3537050340,23.9575929,120.571125,OK
21,彰化縣員林市惠來里惠來街１０９號,9,3537050359,23.9549979,120.569312,OK
22,彰化縣員林市新興里萬年路三段１９７號,9,3537050377,23.9606309,120.573637,OK
23,彰化縣員林市萬年里員水路二段４３９號,9,3537050402,23.9556648,120.5787482,OK
