,address,confidence,hid,lat,lng,status
0,台北市文山區忠順街１段４１巷８號,9,3701200921,24.9847057,121.5586221,OK
1,台北市文山區景興路１１９號１樓,9,3701200949,24.99477,121.544836,OK
2,台北市文山區木新路３段３５０號,9,3701200958,24.9803977,121.5548743,OK
3,台北市文山區興隆路３段２０７巷１１弄１１號,9,3701200976,24.995404,121.561459,OK
4,台北市文山區景文街４６號,9,3701200985,24.9915842,121.5412382,OK
5,台北市文山區羅斯福路６段１１２號,9,3701201008,24.9973944,121.5405175,OK
6,台北市文山區興隆路２段１２４號,9,3701201026,25.000958,121.550386,OK
7,台北市文山區忠順街１段１５５號１樓,9,3701201062,24.9845466,121.5611764,OK
8,台北市文山區羅斯福路５段２４０號１樓,9,3701201080,25.0013529,121.538933,OK
9,台北市文山區羅斯福路５段１８０號,9,3701201099,25.0041025,121.5384639,OK
10,台北市文山區忠順街１段２６巷３２號,9,3701201115,24.9825484,121.5596188,OK
11,台北市文山區木柵路２段１４３號,9,3701201124,24.9890766,121.5624067,OK
12,台北市文山區興隆路４段６８號１樓,9,3701202130,24.9848184,121.5613936,OK
13,台北市文山區木新路２段２４７號１樓,9,3701202149,24.983212,121.56707,OK
14,台北市文山區木柵路２段６８號,9,3701202176,24.9885759,121.55944,OK
15,台北市文山區木柵路１段７１號,9,3701202194,24.9869601,121.5464351,OK
16,台北市文山區景福街３０號１樓,9,3701202201,24.999588,121.5385565,OK
17,台北市文山區興隆路１段７２、７４號、７０巷１－１號２樓,9,3701202238,25.0036743,121.540773,OK
18,台北市文山區羅斯福路５段１７２號２樓,9,3701202265,25.0043935,121.538633,OK
19,台北市文山區景美街１－６號１樓及地下１樓,9,3701202274,24.9940027,121.5417685,OK
20,台北市文山區興隆路２段１９５號,9,3701202292,25.0008219,121.5496048,OK
21,台北市文山區木新路３段１４１號,9,3701202309,24.9817997,121.5616121,OK
22,台北市文山區木柵路２段７２號,9,3701202336,24.988581,121.559532,OK
23,台北市文山區興隆路４段６之１３號,9,3701202345,24.989451,121.559638,OK
24,台北市文山區指南路２段１２９號,9,3701202354,24.9874213,121.5770891,OK
25,台北市文山區景華街８２巷１５號,9,3701202363,24.993881,121.545458,OK
26,台北市文山區興隆路３段４１號,9,3701202381,25.0004947,121.5557998,OK
27,台北市文山區羅斯福路５段１７１號,9,3701202407,25.003072,121.538877,OK
28,台北市文山區木柵路１段３２５之２號,9,3701202416,24.9885803,121.5563359,OK
29,台北市文山區福興路２３號,9,3701202425,25.002751,121.551217,OK
30,台北市文山區指南路二段２０３號,9,3701202434,24.9871103,121.5783614,OK
31,台北市文山區指南路１段４３號２樓,9,3701202443,24.9877516,121.5701522,OK
32,台北市文山區興隆路３段１３３號,9,3701202452,24.9984596,121.5587252,OK
33,台北市文山區汀州路４段１４６號,9,3701202461,25.0049357,121.5355775,OK
34,台北市文山區羅斯福路６段２００號,9,3701202470,24.9937079,121.540746,OK
35,台北市文山區羅斯福路６段２７２號,9,3701202489,24.991458,121.539969,OK
36,台北市文山區萬安街３３號,9,3701202498,25.0006158,121.5708221,OK
37,台北市文山區木新路３段７０號,9,3701202505,24.9825014,121.5636302,OK
38,台北市文山區羅斯福路５段１６７號,9,3701202514,25.003157,121.538868,OK
39,台北市文山區木柵路３段１０號（實際使用第一層）,9,3701202523,24.988422,121.564494,OK
40,基隆市中正區新豐街２７６３號,0,3711010019,,,ZERO_RESULTS
41,基隆市中正區義二路６６號２樓,9,3711010037,25.1318141,121.7460267,OK
42,基隆市中正區中正路２１５號,9,3711010055,25.1433423,121.7611463,OK
43,基隆市中正區義二路８４號１樓,9,3711010064,25.1321666,121.7462582,OK
44,基隆市中正區八斗街１號,9,3711010091,25.1401712,121.7961911,OK
45,基隆市中正區祥豐街１１號,9,3711010108,25.1417352,121.7609355,OK
46,基隆市中正區義二路８３號２樓,9,3711010144,25.1324236,121.7461911,OK
47,基隆市中正區信一路１６８號,9,3711010162,25.1303197,121.7454453,OK
48,基隆市中正區祥豐街１００號,9,3711010171,25.142416,121.7647149,OK
49,基隆市中正區北寧路１１號,9,3711010180,25.1511208,121.7726239,OK
50,基隆市中正區義二路１６４號之１、正義路２９巷１１號之４,9,3711010199,25.13321,121.7468236,OK
51,基隆市安樂區基金一路２０２號１樓,9,3711011267,25.1417193,121.7102307,OK
52,基隆市中正區新豐街３２３巷１９號,9,3711011285,25.1352279,121.7863792,OK
53,基隆市中正區新豐街２５１巷６弄１４號,9,3711011301,25.1355651,121.7889178,OK
54,基隆市中正區祥豐街１２１號２樓,9,3711011310,25.1422845,121.7641465,OK
55,基隆市七堵區明德一路７５號,9,3711020015,25.098273,121.716285,OK
56,基隆市七堵區明德一路１８６－１號１樓,9,3711020024,25.0974868,121.7130706,OK
57,基隆市七堵區南興路６６－５號,9,3711020033,25.0969568,121.7133258,OK
58,基隆市七堵區明德一路１３４號,9,3711020060,25.098511,121.715647,OK
59,基隆市七堵區百三街５２號,9,3711020104,25.0817716,121.6959298,OK
60,基隆市七堵區福二街２４２巷２號,9,3711020131,25.0844603,121.6962663,OK
61,基隆市七堵區自治北街１５號,9,3711020168,25.097563,121.712098,OK
62,基隆市七堵區開元路７１號,9,3711021174,25.0959616,121.7134226,OK
63,基隆市七堵區福二街９１號１樓,9,3711021192,25.0820185,121.6962493,OK
64,基隆市七堵區光明路５號１樓、７號１樓,9,3711021209,25.0984067,121.7168434,OK
65,基隆市七堵區光明路５號２樓、７號２樓,9,3711021218,25.0984067,121.7168434,OK
66,基隆市暖暖區源遠路２２７號,9,3711030011,25.0986797,121.7537821,OK
67,基隆市暖暖區暖暖街２１５號,9,3711031063,25.0985652,121.7352005,OK
68,基隆市暖暖區源遠路２０１號,9,3711031072,25.0983993,121.7517998,OK
69,基隆市暖暖區源遠路２３９號,9,3711031081,25.0987484,121.7544213,OK
70,基隆市暖暖區源遠路３１５號,9,3711031090,25.0993777,121.7573567,OK
71,基隆市暖暖區暖暖街１５７號１樓,9,3711031107,25.099971,121.7366146,OK
72,基隆市暖暖區暖暖街５７２號１樓、５７６號１樓,9,3711031116,25.0927386,121.7368014,OK
73,基隆市仁愛區劉銘傳路４１號,9,3711040017,25.1269541,121.7510218,OK
74,基隆市仁愛區孝三路３１號,9,3711040026,25.129298,121.738531,OK
75,基隆市仁愛區孝一路４０號２樓,0,3711040071,,,OVER_QUERY_LIMIT
76,基隆市仁愛區仁五路６號２樓,9,3711040099,25.1272009,121.741507,OK
77,基隆市仁愛區愛四路７２號２樓,9,3711040142,25.129425,121.744643,OK
78,基隆市仁愛區愛四路６８號２樓,9,3711040151,25.129362,121.74457,OK
79,基隆市仁愛區南榮路６９號２樓,9,3711040204,25.126113,121.742896,OK
80,基隆市仁愛區孝一路５５號２樓,9,3711040231,25.130086,121.741129,OK
81,基隆市仁愛區愛三路１４號,9,3711040259,25.1272943,121.742138,OK
82,基隆市仁愛區愛二路６４號２樓,9,3711040268,25.1293205,121.7424416,OK
83,基隆市仁愛區仁二路１００號１樓,9,3711040311,25.1276108,121.7478663,OK
84,基隆市仁愛區南榮路３號２樓,9,3711040357,25.1270869,121.7421652,OK
85,基隆市仁愛區仁一路２７７號２樓,9,3711040366,25.1283599,121.747361,OK
86,基隆市仁愛區仁三路１３號２樓、３樓,9,3711041416,25.12795,121.743871,OK
87,基隆市仁愛區仁二路２０８號之１（２樓）,9,3711041425,25.1289624,121.7445305,OK
88,基隆市仁愛區仁二路９１號,9,3711041434,25.127476,121.748787,OK
89,基隆市仁愛區仁一路２７７號４樓,9,3711041443,25.1283599,121.747361,OK
90,基隆市仁愛區成功一路１１９號及１２１號１樓,7,3711041452,25.1187161,121.7451927,OK
91,基隆市仁愛區仁四路１４號,9,3711041489,25.1276573,121.7426912,OK
92,基隆市仁愛區南新街５７號,9,3711041498,25.1237663,121.7438201,OK
93,基隆市仁愛區孝三路８７號,9,3711041508,25.130705,121.739468,OK
