,address,confidence,hid,lat,lng,status
0,台中市北屯區后庄路２１２號１樓,9,3817082511,24.1906058,120.6660206,OK
1,台中市北屯區大連路２段２１５號１、２樓,9,3817082539,24.1758007,120.6878487,OK
2,台中市北屯區崇德路２段３２３號１樓,9,3817082557,24.1780291,120.6856645,OK
3,台中市北屯區北屯路４４１－８號１樓,9,3817082566,24.1800218,120.7008716,OK
4,台中市北屯區崇德路２段２７０號１樓,9,3817082579,24.175348,120.6859193,OK
5,台中市北屯區昌平路１段７８號１樓,9,3817082593,24.168515,120.692896,OK
6,台中市北屯區北屯路１９８號１樓。,9,3817082619,24.1662319,120.695301,OK
7,臺中市北屯區瀋陽路２段２１號１樓,9,3817082637,24.1740565,120.6804523,OK
8,台中市豐原區民生里中興路１１０號,9,3836010071,24.248328,120.715573,OK
9,台中市豐原區豐圳里成功路４６３號,9,3836010080,24.251794,120.705684,OK
10,台中市豐原區西勢里中興路今日市場１７號,8,3836010106,24.2471483,120.7121097,OK
11,台中市豐原區翁子里豐勢路一段２２４號,9,3836010115,24.2602814,120.7350183,OK
12,台中市豐原區樂天街１３３號,9,3836010133,24.2445824,120.7188564,OK
13,台中市豐原區豐西里忠孝街１０３號,9,3836010151,24.2538643,120.7159748,OK
14,台中市豐原區豐田里田心路二段２５６號,9,3836010188,24.2383641,120.7222551,OK
15,台中市豐原區葫□里市前街４１號,4,3836010231,24.2521156,120.7223572,OK
16,台中市豐原區北陽里向陽路３３７號,9,3836010259,24.250386,120.730377,OK
17,台中市豐原區下街里三豐路１１７號,9,3836010268,24.253563,120.716707,OK
18,台中市豐原區中陽里南陽路３９８號,8,3836010277,24.2485618,120.7221623,OK
19,台中市豐原區中山里信義路７８號,9,3836010311,24.2503306,120.7190588,OK
20,台中市豐原區南陽里南陽路２８７號,7,3836010348,24.2448008,120.7279107,OK
21,台中市豐原區社皮里中正路８７２號,9,3836010366,24.2493253,120.700611,OK
22,台中市豐原區西勢里西勢路１２７號,9,3836010384,24.2449972,120.7083449,OK
23,台中市豐原區西勢里成功路１８５號,9,3836010400,24.2457699,120.7087092,OK
24,台中市豐原區中陽里自立街１２３號,9,3836010446,24.250653,120.723692,OK
25,台中市豐原區育仁路２０２號１樓,9,3836010455,24.2397279,120.716057,OK
26,台中市豐原區中正路５０２號,9,3836010464,24.250585,120.7086591,OK
27,台中市豐原區東勢里博愛街３０４號,9,3836010482,24.2459237,120.715493,OK
28,台中市豐原區豐西里中正路３３６號,9,3836010491,24.2512441,120.7134362,OK
29,臺中市豐原區中正路４３１號１樓,9,3836010553,24.25058,120.712204,OK
30,台中市豐原區豐西里忠孝街１０５巷９號,9,3836010562,24.253631,120.715571,OK
31,台中市豐原區水源路１９９號,9,3836010571,24.2556395,120.7401104,OK
32,台中市豐原區南中里水源路２２３號,9,3836010580,24.2556942,120.7394283,OK
33,台中市豐原區富春里復興路１５８號,9,3836010606,24.250852,120.716648,OK
34,臺中市豐原區豐中路１１７號１樓,9,3836010642,24.257665,120.721366,OK
35,台中市豐原區田心里大明路２２號,9,3836010651,24.2398585,120.7106264,OK
36,台中市豐原區陽明里信義街１９號,9,3836010660,24.248873,120.718715,OK
37,台中市豐原區中山里信義街９３號,9,3836010740,24.2509714,120.71875,OK
38,台中市豐原區田心里圓環東路５１號,9,3836011818,24.2443877,120.7167291,OK
39,台中市豐原區下街里三豐路１４３號,9,3836011845,24.25405,120.717151,OK
40,台中市豐原區社皮里成功路３４６號,9,3836011854,24.248679,120.706585,OK
41,台中市豐原區南村里水源路６０１號,9,3836011863,24.254909,120.72928,OK
42,台中市豐原區中山路401號,9,3836011907,24.250289,120.714371,OK
43,台中市豐原區圓環東路３９４號,9,3836011916,24.245083,120.724725,OK
44,台中市豐原區中正路３９６號,9,3836011943,24.250913,120.711964,OK
45,台中市豐原區中山路４８２號,9,3836011952,24.249491,120.715213,OK
46,台中市豐原區成功路７１號１．２樓,9,3836011970,24.242776,120.711221,OK
47,台中市豐原區中正路４２０號,9,3836012011,24.250921,120.711383,OK
48,台中市豐原區三豐路６８６號,9,3836012020,24.267254,120.720874,OK
49,臺中市豐原區北陽二街１１９號１樓,9,3836012057,24.2526025,120.7340724,OK
50,台中市豐原區圓環北路二段１６１號１－３樓及１６３號１－３樓,4,3836012066,24.2521156,120.7223572,OK
51,台中市豐原區三民路１６６號１、２樓,9,3836012075,24.253553,120.718852,OK
52,台中市豐原區圓環北路一段２８９號１樓、２樓,9,3836012084,24.2579945,120.7190614,OK
53,臺中市豐原區三民路６４號１樓,9,3836012119,24.253903,120.721361,OK
54,台中市東勢區南平里第二棋街４０號,8,3836020013,24.2540877,120.827641,OK
55,台中市東勢區泰昌里東崎街３４８號,9,3836020059,24.251399,120.832499,OK
56,台中市東勢區東關路６４０１４號,0,3836020139,,,ZERO_RESULTS
57,台中市東勢區豐勢路478號,9,3836020148,24.256901,120.828639,OK
58,台中市東勢區豐勢路487號,9,3836021163,24.257884,120.8279561,OK
59,台中市東勢區南平里本街１５７號,9,3836021172,24.2552603,120.8284969,OK
60,台中市東勢區東安里豐勢路４５０號,9,3836021181,24.256006,120.829065,OK
61,台中市大甲區水源路９０號,9,3836030019,24.3409416,120.6236,OK
62,台中市大甲區鎮瀾街１６１號,9,3836030028,24.3456585,120.6239575,OK
63,台中市大甲區薰風里順天路７２號,9,3836030037,24.3433285,120.621548,OK
64,台中市大甲區孟春里臨江路１２號,9,3836030055,24.3797449,120.6538195,OK
65,台中市大甲區順天里光明路２０６號,9,3836030064,24.345341,120.619782,OK
66,台中市大甲區頂店里中山路一段１１５９號,9,3836030073,24.35331,120.629416,OK
67,台中市大甲區朝陽里鎮政路４０－３號,9,3836030091,24.3461159,120.6256671,OK
68,台中市大甲區大甲里鎮政路１６號,9,3836030108,24.3444571,120.6250467,OK
69,台中市大甲區順天路２６６號,9,3836030171,24.3478188,120.6252899,OK
70,台中市大甲區南陽里水源路１７號,9,3836031301,24.3418366,120.622984,OK
71,台中市大甲區順天里文武路１３５號,9,3836031347,24.347701,120.621287,OK
72,臺中市大甲區新政路２５６號１、２、３樓,9,3836031365,24.3510921,120.6191493,OK
73,台中市大甲區中華街８６號,9,3836031374,24.34549,120.6211978,OK
74,台中市大甲區蔣公路４６號,9,3836031383,24.3450148,120.6250347,OK
75,台中市大甲區光明路１４０號１樓,9,3836031392,24.3443447,120.6215148,OK
76,台中市清水區文昌里中山路３４３號,9,3836040033,24.271857,120.576297,OK
77,台中市清水區清水里中山路１５１號,9,3836040088,24.265417,120.573715,OK
78,臺中市清水區光華路７７號１樓,9,3836040159,24.264685,120.572509,OK
79,台中市清水區清水里中山路７７．７７１號,7,3836040177,24.262885,120.5717998,OK
80,台中市清水區五權路６４號,9,3836040186,24.276765,120.569396,OK
81,台中市清水區中山路４３１、４３３號,9,3836041236,24.2497204,120.5654692,OK
82,台中市清水區中山路１２７－１號１、２樓,9,3836041245,24.264396,120.573336,OK
83,台中市清水區北寧街７８之１號１樓,9,3836041254,24.2721306,120.5772745,OK
84,台中市沙鹿區興仁里四平街６６號,9,3836050057,24.234543,120.560473,OK
85,台中市沙鹿區四平街１５８號,9,3836050100,24.236779,120.560872,OK
86,台中市沙鹿區鹿寮里中山路３８６號,9,3836050173,24.242115,120.561362,OK
87,台中市沙鹿區沙鹿里大同街明光巷２０號,9,3836050191,24.2373845,120.5579614,OK
88,台中市沙鹿區興仁里沙田路４８５．４８６號,7,3836051232,24.231993,120.560289,OK
89,台中市沙鹿區中山路三二０號,9,3836051241,24.2387576,120.5730313,OK
90,臺中市沙鹿區臺灣大道７段１０９０號,9,3836051269,24.2406885,120.5619902,OK
91,台中市沙鹿區鎮南路２段２２７號,9,3836051278,24.2230603,120.5685588,OK
92,台中市沙鹿區光大路２５６號１樓,9,3836051287,24.2435191,120.5651613,OK
93,台中市梧棲區草湳里港埠路一段１０３１號,9,3836060035,24.2483031,120.5356912,OK
94,台中市梧棲區梧棲路１４９號,9,3836060071,24.256922,120.529336,OK
95,臺中市梧棲區中和街４３號１樓,9,3836061103,24.2544362,120.53123,OK
96,台中市梧棲區忠孝街１８８號１樓,9,3836061112,24.252986,120.545071,OK
97,台中市后里區墩北里福音路４８號,9,3836070031,24.3053905,120.7125947,OK
98,台中市后里區甲后路４３２號,9,3836070059,24.3318885,120.6531586,OK
99,台中市后里區墩東里三豐路２３３號,9,3836070086,24.3064534,120.7216187,OK
100,臺中市后里區文明路５０號１樓,9,3836071181,24.3063032,120.7208121,OK
101,台中市后里區三豐路１５０、１５２號,9,3836071207,24.3095748,120.7226285,OK
102,臺中市后里區民生路６１號１、２、３樓,9,3836071216,24.3082341,120.7168611,OK
103,台中市后里區四村路１２８號,9,3836071225,24.3060197,120.7134627,OK
104,台中市神岡區神岡里神岡路４６號,9,3836080037,24.2576051,120.6608711,OK
105,臺中市神岡區昌平路五段３５７號,7,3836080046,24.2400128,120.6798476,OK
106,臺中市神岡區昌平路五段３９０號１樓,7,3836080117,24.2400128,120.6798476,OK
107,台中市神岡區神岡東街３．５號,9,3836080135,24.2571592,120.6624049,OK
108,台中市神岡區社南里中山路六七三號,9,3836081196,24.2482073,120.6802362,OK
109,台中市神岡區豐洲路３６７號１樓,9,3836081249,24.260798,120.7063796,OK
110,台中市神岡區民生路２７之１５號１樓,9,3836081267,24.2261138,120.6464491,OK
111,台中市潭子區中山路二段３８４之８號,9,3836090024,24.2146234,120.7052413,OK
112,台中市潭子區圓通南路１５２號１樓,9,3836090042,24.2071266,120.706458,OK
113,台中市潭子區潭北里潭子街三段５號,9,3836090051,24.2145372,120.7073679,OK
114,台中市潭子區中山路二段３７９號,9,3836090088,24.2130309,120.7052126,OK
115,台中市潭子區潭秀里南門街１８號,8,3836090168,24.2168661,120.7008317,OK
116,台中市潭子區頭家里中山路一段一巷五六弄五號,9,3836090239,24.18749,120.700866,OK
117,台中市潭子區頭家里中山路１段１７９號,9,3836091272,24.1952699,120.7024314,OK
118,台中市潭子區頭家里頭張路一段４３號,9,3836091290,24.1942892,120.700765,OK
119,台中市潭子區潭陽里潭興路二段４６２號,9,3836091316,24.2108965,120.7080556,OK
120,台中市潭子區雅潭路１段１６３號１樓,9,3836091343,24.2160707,120.7012931,OK
121,台中市潭子區新興路一段三三三號,9,3836091352,24.2056961,120.7098053,OK
122,台中市潭子區勝利路１４７號１樓,9,3836091389,24.2097645,120.7010021,OK
123,台中市潭子區中山路一段２９８之１８號,9,3836091423,24.1944265,120.7025325,OK
124,台中市潭子區中山路二段３０１號１樓,9,3836091432,24.2109859,120.7052989,OK
125,台中市潭子區頭張路二段３６號１樓,9,3836091441,24.1944253,120.6975227,OK
126,台中市潭子區雅潭路一段２７號１樓,9,3836091478,24.2156299,120.704077,OK
127,台中市潭子區中山路一段１５巷２號１樓,9,3836091487,24.1895635,120.7017615,OK
128,台中市潭子區新興路一段３８８號１樓,9,3836091503,24.2071368,120.7101805,OK
129,台中市大雅區大雅里學府路３２９號,9,3836100043,24.2253557,120.6488997,OK
130,台中市大雅區民生路一段７３，７５號,9,3836100052,24.2263584,120.6475303,OK
131,台中市大雅區大雅里民生路２段１８號,9,3836100169,24.2295658,120.6547332,OK
132,台中市大雅區員林里神林路１段１６８．１６８１號,7,3836101193,24.241854,120.6516265,OK
133,台中市大雅區上雅里學府路４１１號,9,3836101200,24.2272996,120.6480069,OK
134,台中市大雅區上雅里民生路一段213號,9,3836101219,24.2276848,120.6511553,OK
135,台中市大雅區雅環路二段２７６號１樓、２樓,9,3836101228,24.2292963,120.6495032,OK
136,台中市大雅區學府路１－２號１樓,9,3836101237,24.2163295,120.6501261,OK
137,台中市大雅區雅潭路４段７１５號１樓,9,3836101246,24.2212345,120.6526231,OK
138,台中市大雅區民興街６９號１、２樓,9,3836101255,24.2256163,120.6484467,OK
139,台中市大雅區學府路１２９之４號１樓,9,3836101264,24.2197843,120.6502468,OK
140,臺中市大雅區雅潭路４段６８０號１、２樓,9,3836101273,24.2212345,120.6526231,OK
141,臺中市大雅區中清路三段１０１２號１樓,7,3836101282,24.2138814,120.6496355,OK
142,台中市新社區新社里中和街四段２０８號,9,3836110012,24.2434883,120.8080767,OK
143,台中市新社區永源里中和街１段７４號,7,3836110021,24.2163831,120.7922063,OK
144,台中市新社區新社里中和街４段２８７號,9,3836111055,24.2461503,120.8083695,OK
145,台中市新社區新社里興社街４段３２號,9,3836111082,24.2421806,120.808362,OK
146,台中市石岡區石岡街１號２樓,9,3836121024,24.2733749,120.7715558,OK
147,台中市外埔區大同里甲后路４２９號,9,3836130014,24.3318096,120.653154,OK
148,台中市外埔區大同里甲后路４２６號,9,3836131039,24.3322661,120.6528171,OK
149,台中市烏日區鳥日里三民街２３０號,3,3836150016,24.107787,120.6380936,OK
150,台中市烏日區仁德里興祥街６０號,9,3836150043,24.1069106,120.6383846,OK
151,台中市烏日區鳥日里三民街１５６號,3,3836150052,24.107787,120.6380936,OK
152,台中市烏日區榮泉里中山路三段５９１號,9,3836150070,24.1106322,120.6004576,OK
153,台中市烏日區麻園溪東路１０６號,8,3836150114,24.1057583,120.6315909,OK
154,台中市烏日區九德里中山路１段４８８號,9,3836150150,24.1071212,120.6356953,OK
155,台中市烏日區溪南路一段２５９號１樓,9,3836151166,24.0823751,120.6437432,OK
156,台中市烏日區溪南路一段６１１號,9,3836151175,24.0769308,120.6432852,OK
157,台中市烏日區溪南路１段６４０號,9,3836151184,24.0764435,120.6431246,OK
158,台中市烏日區中華路５５２號１樓,9,3836151193,24.1086037,120.6342291,OK
159,台中市烏日區中華路５７５號１樓,9,3836151200,24.1078114,120.6342118,OK
160,台中市烏日區信義街１５５號,9,3836151228,24.1051604,120.6399796,OK
161,台中市烏日區中華路４３６號１、２樓,9,3836151237,24.1105138,120.6360585,OK
162,台中市烏日區民族街３號１樓,9,3836151246,24.108888,120.6260486,OK
163,台中市烏日區中山路１段３６５號,9,3836151264,24.1079552,120.6384588,OK
164,台中市烏日區信義街８６號１樓,9,3836151273,24.1056274,120.6407202,OK
165,台中市大肚區蔗□里遊園路二段２０３巷３弄１７號,4,3836160021,24.1358732,120.5624474,OK
166,台中市大肚區沙田路三段３５號,9,3836160094,24.1551456,120.5440751,OK
167,台中市大肚區蔗部里遊園路２段２５７號,4,3836160101,24.1358732,120.5624474,OK
